Neopan 100 Acros,Gradual ST20 (1+9),7.5,450,20C
Neopan 1600,Gradual ST20 (1+9),12,720,24C
Neopan 400,Gradual ST20 (1+9),12,720,20C
Pan F+,Gradual ST20 (1+9),6,360,20C
Rollei Retro 100,Gradual ST20 (1+9),6.5,390,20C
SHD 400,Gradual ST20 (1+9),13.5,810,20C
TMax P3200,Gradual ST20 (1+9),13,780,24C
Tri-X 400,Gradual ST20 (1+9),9,540,20C
Pan F+,GSD-10 (1+5),6.5,390,21C
TMax 400,GSD-10 (1+5),6.5,390,21C
ERA 100,HB17 (1+19),10,600,20C
SHD 100,HB17 (1+19),8,480,20C
ERA 100,HB17 (1+24),12,720,20C
Arista Premium 400,HC-110 (1+100),28,1680,20C
Tri-X 400,HC-110 (1+100),18.5,1110,20C
Delta 400 Pro,HC-110 (1+250),90,5400,20C
Polypan F,HC-110 (1+250),90,5400,20C
TMax 400,HC-110 (1+250),45,2700,20C
Polypan F,HC-110 (1+500),90,5400,20C
Adox CHM 125,HC-110 (A),4.5,270,20C
Adox CHM 400,HC-110 (A),2.5,150,20C
Arista Premium 400,HC-110 (A),3.75,225,20C
Delta 3200 Pro,HC-110 (A),8,480,20C
FP4+,HC-110 (A),4.5,270,20C
HP5+,HC-110 (A),2.5,150,20C
Ilford Pan 100,HC-110 (A),4,240,20C
Ilford Pan 400,HC-110 (A),3,180,20C
Orca 110,HC-110 (A),7,420,20C
Orwo UN54+,HC-110 (A),7.5,450,20C
Polypan F (ISO 400),HC-110 (A),9.5,570,20C
Rollei RPX 100,HC-110 (A),4.5,270,20C
Tri-X 400,HC-110 (A),3.75,225,20C
Adox CHM 125,HC-110 (B),8,480,20C
Adox CHM 400,HC-110 (B),5,300,20C
Adox CHS 100,HC-110 (B),5.5,330,20C
Adox CHS 100,HC-110 (B),6.25,375,18C
Adox CHS 100 II,HC-110 (B),5.5,330,20C
Adox CHS 100 II,HC-110 (B),8,480,20C
Adox CHS 25,HC-110 (B),7,420,20C
Adox CHS 50,HC-110 (B),7,420,20C
Adox ORT 25,HC-110 (B),3,180,25C
Adox Silvermax (ISO 100),HC-110 (B),7,420,20C
APX 100,HC-110 (B),7,420,20C
APX 400,HC-110 (B),6,360,20C
Argenti Protopan 400,HC-110 (B),7,420,20C
Arista EDU Ultra 100,HC-110 (B),6,360,20C
Arista EDU Ultra 200,HC-110 (B),3.5,210,20C
Arista EDU Ultra 400,HC-110 (B),7,420,20C
Arista II 100,HC-110 (B),7,420,20C
Arista II 400,HC-110 (B),6,360,20C
Arista Premium 400,HC-110 (B),5.25,315,20C
Arista Premium 400,HC-110 (B),7.5,450,20C
BPF/BRF 200,HC-110 (B),6,360,20C
BW400CN,HC-110 (B),5.5,330,20C
Delta 100 Pro,HC-110 (B),6,360,20C
Delta 3200 Pro,HC-110 (B),14.5,870,20C
Delta 400 Pro,HC-110 (B),7.5,450,20C
Efke 100,HC-110 (B),5.5,330,20C
Efke 100,HC-110 (B),6.25,375,18C
Efke 25,HC-110 (B),7,420,20C
Efke 50,HC-110 (B),7,420,20C
ERA 100,HC-110 (B),6.75,405,20C
Fomapan 100,HC-110 (B),6,360,20C
Fomapan 200,HC-110 (B),3.5,210,20C
Fomapan 400,HC-110 (B),7,420,20C
Fortepan 100,HC-110 (B),4.5,270,20C
Fortepan 200,HC-110 (B),7.5,450,20C
Fortepan 400,HC-110 (B),9,540,20C
FP4+,HC-110 (B),6,360,21C
FP4+,HC-110 (B),8,480,20C
HP5+,HC-110 (B),5,300,20C
Ilford Pan 100,HC-110 (B),8,480,20C
Ilford Pan 400,HC-110 (B),6,360,20C
Lady Grey,HC-110 (B),5.5,330,20C
Legacy Pro 400,HC-110 (B),5,300,20C
Maco CUBE400c,HC-110 (B),14,840,20C
Maco UP100p/PO100c,HC-110 (B),5,300,20C
Maco UP25P,HC-110 (B),4,240,20C
Maco UP400p,HC-110 (B),8,480,20C
Maco UP64c,HC-110 (B),5,300,20C
Neopan 100ss,HC-110 (B),5.5,330,20C
Neopan 1600,HC-110 (B),7,420,20C
Neopan 400,HC-110 (B),5,300,20C
Orwo N74+,HC-110 (B),6.5,390,20C
Pan F+,HC-110 (B),4,240,20C
Polypan F,HC-110 (B),9.5,570,20C
Polypan F (ISO 400),HC-110 (B),32,1920,20C
Rollei R3,HC-110 (B),14,840,20C
Rollei Retro 100,HC-110 (B),7,420,20C
Rollei Retro 400,HC-110 (B),6,360,20C
Rollei Retro 400S,HC-110 (B),6.5,390,20C
Rollei Retro 400S,HC-110 (B),6.5,390,20C
Rollei RPX 100,HC-110 (B),8,480,20C
Rollei RPX 400,HC-110 (B),5,300,20C
Rollei Superpan 200,HC-110 (B),6,360,20C
SFX 200,HC-110 (B),9,540,20C
SHD 100,HC-110 (B),7,420,20C
TMax P3200,HC-110 (B),7.5,450,24C
TMax P3200,HC-110 (B),10.5,630,20C
Tri-X 400,HC-110 (B),5.25,315,20C
Tri-X 400,HC-110 (B),7.5,450,20C
Ultrafine 125,HC-110 (B),5,300,20C
Ultrafine 400,HC-110 (B),6,360,20C
Ultrafine Plus 400,HC-110 (B),5,300,20C
Ultrafine T-Grain 400,HC-110 (B),5,300,20C
XP2,HC-110 (B),5.25,315,20C
Adox CHS 100 II,HC-110 (D),7,420,20C
Adox CHS 100 II,HC-110 (E),9,540,20C
Delta 100 Pro,HC-110 (E),7.5,450,20C
FP4+,HC-110 (E),12,720,18C
HP5+,HC-110 (E),7.5,450,20C
Neopan 100 Acros,HC-110 (E),7,420,20C
Neopan 400,HC-110 (E),8,480,20C
Pan F+,HC-110 (E),5.5,330,20C
Rollei Retro 80S,HC-110 (E),5,300,20C
SHD 100,HC-110 (E),8,480,20.5C
TMax 400,HC-110 (E),7,420,24C
Tri-X 400,HC-110 (E),7,420,24C
Tri-X 400,HC-110 (E),7.25,435,20C
Adox Pan 25,HC-110 (F),13.5,810,20C
Fomapan 100,HC-110 (F),7.75,465,20C
Fomapan 100,HC-110 (F),12,720,20C
Kentmere 400,HC-110 (F),16,960,20C
Legacy Pro 400,HC-110 (F),19.25,1155,20C
Neopan 400,HC-110 (F),19.25,1155,20C
Pan F+,HC-110 (F),9.5,570,20C
Tri-X 400,HC-110 (F),15,900,20C
Ultrafine Xtreme 400,HC-110 (F),16,960,20C
Arista II 400,HC-110 (G),18,1080,20C
FP4+,HC-110 (G),60,3600,20C
Adox CHS 100,HC-110 (H),11,660,20C
APX 100,HC-110 (H),14,840,20C
APX 400,HC-110 (H),12,720,20C
Arista II 400,HC-110 (H),12,720,20C
Efke 100,HC-110 (H),11,660,20C
Efke IR820 (ISO 1),HC-110 (H),15,900,20C
Fomapan 100,HC-110 (H),9,540,20C
Fomapan 100,HC-110 (H),10,600,20C
Fomapan 200,HC-110 (H),7,420,20C
Fomapan 400,HC-110 (H),13,780,20C
Neopan 100 Acros,HC-110 (H),7.5,450,21C
Rollei Retro 400,HC-110 (H),12,720,20C
Rollei Retro 80S,HC-110 (H),10,600,24C
Rollei Retro 80S,HC-110 (H),15,900,20C
Tri-X 400,HC-110 (H),9,540,20C
Ultrafine Plus 100,HC-110 (H),12,720,20C
Polypan F (ISO 200),HC-110 (J),75,4500,20C
Arista Premium 400,HC-110 (MONO),10,600,24C
Tri-X 400,HC-110 (MONO),10,600,24C
Adox CHM 400,Heico OS (1+10),5.25,315,20C
APX 100,Heico OS (1+10),7,420,20C
Arista II 100,Heico OS (1+10),7,420,20C
Arista Premium 400,Heico OS (1+10),5.75,345,20C
HP5+,Heico OS (1+10),5.25,315,20C
Legacy Pro 400,Heico OS (1+10),5.75,345,20C
Neopan 400,Heico OS (1+10),5.75,345,20C
Rollei Retro 100,Heico OS (1+10),7,420,20C
TMax 100,Heico OS (1+10),5.5,330,20C
TMax 400,Heico OS (1+10),4.25,255,20C
Tri-X 400,Heico OS (1+10),5.75,345,20C
Delta 100 Pro,Heico OS (1+7),5.5,330,20C
APX 400,Heico OS (1+9),7,420,20C
Delta 100 Pro,Heico OS (1+9),6.5,390,20C
Surveillance 400 P4,Hubl Glycin Paste (1+30),26,1560,20C
Pan F+,Hypercat (1+1.5+200),15,900,21C
Arista EDU Ultra 200,Hypercat (1+1+100),6,360,21C
Fomapan 200,Hypercat (1+1+100),6,360,21C
Legacy Pro 100,Hypercat (1+1+100),9,540,24C
Neopan 100 Acros,Hypercat (1+1+100),9,540,24C
Pan F+,Hypercat (1+3+200),9.75,585,21C
Pan F+,Hypercat (2+3+500),15,900,21C
Adox CHM 125,ID-11 (1+1),11,660,20C
Adox CHM 400,ID-11 (1+1),13,780,20C
Adox CHS 100,ID-11 (1+1),10,600,20C
Adox CHS 100 II,ID-11 (1+1),9,540,20C
Adox CHS 50,ID-11 (1+1),8,480,20C
Adox Silvermax (ISO 100),ID-11 (1+1),11,660,20C
APX 100,ID-11 (1+1),13.5,810,20C
Argenti Protopan 400,ID-11 (1+1),11,660,20C
Arista EDU Ultra 100,ID-11 (1+1),9,540,20C
Arista EDU Ultra 200,ID-11 (1+1),8.5,510,20C
Arista EDU Ultra 400,ID-11 (1+1),12.5,750,20C
Arista II 100,ID-11 (1+1),13.5,810,20C
Arista Premium 400,ID-11 (1+1),9.75,585,20C
Arista Premium 400,ID-11 (1+1),10.5,630,20C
BPF/BRF 200,ID-11 (1+1),13.5,810,20C
BW400CN,ID-11 (1+1),14,840,22C
Delta 100 Pro,ID-11 (1+1),11,660,20C
Delta 400 Pro,ID-11 (1+1),14,840,20C
Efke 100,ID-11 (1+1),10,600,20C
Efke 50,ID-11 (1+1),8,480,20C
Fomapan 100,ID-11 (1+1),9,540,20C
Fomapan 200,ID-11 (1+1),8.5,510,20C
Fomapan 400,ID-11 (1+1),12.5,750,20C
Fortepan 100,ID-11 (1+1),10.5,630,20C
FP4+,ID-11 (1+1),11,660,20C
HP5+,ID-11 (1+1),13,780,20C
Ilford Pan 100,ID-11 (1+1),10,600,20C
Ilford Pan 400,ID-11 (1+1),13,780,20C
Kentmere 100,ID-11 (1+1),11.5,690,20C
Kentmere 400,ID-11 (1+1),16.5,990,20C
Lady Grey,ID-11 (1+1),10.25,615,20C
Legacy Pro 100,ID-11 (1+1),10,600,20C
Legacy Pro 400,ID-11 (1+1),9.5,570,20C
Neopan 100 Acros,ID-11 (1+1),10,600,20C
Neopan 100ss,ID-11 (1+1),7.25,435,20C
Neopan 1600,ID-11 (1+1),9,540,20C
Neopan 400,ID-11 (1+1),9.5,570,20C
Orca 110,ID-11 (1+1),7,420,20C
Orwo N74+,ID-11 (1+1),10,600,20C
Polypan F,ID-11 (1+1),9,540,20C
Polypan F,ID-11 (1+1),10.5,630,20C
Polypan F (ISO 100),ID-11 (1+1),9.5,570,20C
Pro Max 100,ID-11 (1+1),7,420,20C
Pro Max 400,ID-11 (1+1),11,660,20C
Rollei Retro 100,ID-11 (1+1),13.5,810,20C
Rollei Retro 400S,ID-11 (1+1),11,660,20C
Rollei Retro 400S,ID-11 (1+1),11,660,20C
Rollei Retro 80S,ID-11 (1+1),12.5,750,20C
Rollei RPX 100,ID-11 (1+1),12,720,20C
Rollei RPX 400,ID-11 (1+1),13.5,810,20C
Rollei Superpan 200,ID-11 (1+1),14,840,20C
Svema 100,ID-11 (1+1),11.5,690,20C
Svema 200 Reporter,ID-11 (1+1),20,1200,20C
TMax 100,ID-11 (1+1),9.5,570,20C
Tri-X 400,ID-11 (1+1),9.75,585,20C
Tri-X 400,ID-11 (1+1),10.5,630,20C
Ultrafine Xtreme 100,ID-11 (1+1),11.5,690,20C
Ultrafine Xtreme 400,ID-11 (1+1),16.5,990,20C
Rollei Superpan 200,ID-11 (1+2),18,1080,20C
Tri-X 400,ID-11 (1+2),13,780,20C
Adox CHM 125,ID-11 (1+3),20,1200,20C
Adox CHM 400,ID-11 (1+3),20,1200,20C
Adox CHS 25,ID-11 (1+3),9.5,570,20C
Arista EDU Ultra 100,ID-11 (1+3),16,960,20C
Arista EDU Ultra 200,ID-11 (1+3),12.5,750,20C
Arista EDU Ultra 400,ID-11 (1+3),22.5,1350,20C
Delta 100 Pro,ID-11 (1+3),20,1200,20C
Delta 3200 Pro,ID-11 (1+3),35,2100,20C
Delta 400 Pro,ID-11 (1+3),20,1200,20C
Efke 100,ID-11 (1+3),16,960,20C
Efke 25,ID-11 (1+3),9.5,570,20C
Fomapan 100,ID-11 (1+3),13,780,20C
Fomapan 100,ID-11 (1+3),16,960,20C
Fomapan 200,ID-11 (1+3),12.5,750,20C
Fomapan 400,ID-11 (1+3),22.5,1350,20C
FP4+,ID-11 (1+3),18,1080,24C
FP4+,ID-11 (1+3),20,1200,20C
HP5+,ID-11 (1+3),20,1200,20C
Ilford Pan 100,ID-11 (1+3),16,960,20C
Ilford Pan 400,ID-11 (1+3),20,1200,20C
Kentmere 100,ID-11 (1+3),21,1260,20C
Kentmere 400,ID-11 (1+3),25.5,1530,20C
Legacy Pro 400,ID-11 (1+3),15,900,20C
Maco UP25P,ID-11 (1+3),10,600,20C
Neopan 100 Acros,ID-11 (1+3),14.5,870,20C
Neopan 100ss,ID-11 (1+3),9.75,585,26C
Neopan 1600,ID-11 (1+3),15.25,915,20C
Neopan 400,ID-11 (1+3),15,900,20C
Pan F+,ID-11 (1+3),15,900,20C
Polypan F,ID-11 (1+3),23,1380,20C
Rollei Retro 400S,ID-11 (1+3),18,1080,20C
Rollei Retro 400S,ID-11 (1+3),18,1080,20C
SHD 100,ID-11 (1+3),14.5,870,20C
SHD 400,ID-11 (1+3),10,600,29C
TMax 400,ID-11 (1+3),15,900,20C
Tri-X 400,ID-11 (1+3),20,1200,20C
Ultrafine Xtreme 100,ID-11 (1+3),21,1260,20C
Ultrafine Xtreme 400,ID-11 (1+3),25.5,1530,20C
Tri-X 400,ID-11 (1+7.5),45,2700,20C
Adox CHM 125,ID-11 (stock),8.5,510,20C
Adox CHM 400,ID-11 (stock),7.5,450,20C
Adox CHS 100,ID-11 (stock),7,420,20C
Adox CHS 100 II,ID-11 (stock),6.5,390,20C
Adox CHS 50,ID-11 (stock),6.5,390,20C
Adox ORT 25,ID-11 (stock),6,360,20C
Adox Pan 25,ID-11 (stock),5,300,20C
Adox Silvermax (ISO 100),ID-11 (stock),9,540,20C
APX 100,ID-11 (stock),9,540,20C
APX 400,ID-11 (stock),10,600,20C
APX 400,ID-11 (stock),12,720,20C
Arista EDU Ultra 100,ID-11 (stock),6.5,390,20C
Arista EDU Ultra 200,ID-11 (stock),5.5,330,20C
Arista EDU Ultra 400,ID-11 (stock),7.5,450,20C
Arista II 100,ID-11 (stock),9,540,20C
Arista II 400,ID-11 (stock),10,600,20C
Arista II 400,ID-11 (stock),12,720,20C
Arista Premium 400,ID-11 (stock),6.75,405,20C
Arista Premium 400,ID-11 (stock),8,480,20C
Aviphot APX 200 S,ID-11 (stock),10,600,20C
BPF/BRF 200,ID-11 (stock),9,540,20C
BPF/BRF 400,ID-11 (stock),10.5,630,20C
Delta 100 Pro,ID-11 (stock),8.5,510,20C
Delta 3200 Pro,ID-11 (stock),10.5,630,20C
Delta 400 Pro,ID-11 (stock),9.5,570,20C
Efke 100,ID-11 (stock),7,420,20C
Efke 50,ID-11 (stock),6.5,390,20C
ERA 100,ID-11 (stock),8,480,20C
Fomapan 100,ID-11 (stock),6.5,390,20C
Fomapan 200,ID-11 (stock),5.5,330,20C
Fomapan 400,ID-11 (stock),7.5,450,20C
Fortepan 100,ID-11 (stock),6.5,390,20C
Fortepan 200,ID-11 (stock),8,480,20C
Fortepan 400,ID-11 (stock),9,540,20C
FP4+,ID-11 (stock),8.5,510,20C
HP5+,ID-11 (stock),7.5,450,20C
Ilford Pan 100,ID-11 (stock),7,420,20C
Ilford Pan 400,ID-11 (stock),7,420,20C
Kentmere 100,ID-11 (stock),9,540,20C
Kentmere 400,ID-11 (stock),9.5,570,20C
Lady Grey,ID-11 (stock),7.5,450,20C
Legacy Pro 100,ID-11 (stock),6.75,405,20C
Legacy Pro 400,ID-11 (stock),7.5,450,20C
Maco CUBE400c,ID-11 (stock),10,600,20C
Maco UP100p/PO100c,ID-11 (stock),6,360,20C
Maco UP25P,ID-11 (stock),5,300,20C
Maco UP400p,ID-11 (stock),9,540,20C
Maco UP64c,ID-11 (stock),6,360,20C
Neopan 100 Acros,ID-11 (stock),5.25,315,24C
Neopan 100 Acros,ID-11 (stock),6.75,405,20C
Neopan 100ss,ID-11 (stock),5.5,330,20C
Neopan 1600,ID-11 (stock),7.5,450,20C
Neopan 400,ID-11 (stock),7.5,450,20C
Pro Max 100,ID-11 (stock),5.5,330,20C
Pro Max 400,ID-11 (stock),8,480,20C
Rollei Blackbird,ID-11 (stock),10,600,20C
Rollei Ortho 25,ID-11 (stock),6,360,20C
Rollei Pan 25,ID-11 (stock),5,300,20C
Rollei R3,ID-11 (stock),14,840,20C
Rollei Retro 100,ID-11 (stock),9,540,20C
Rollei Retro 400,ID-11 (stock),10,600,20C
Rollei Retro 400,ID-11 (stock),12,720,20C
Rollei Retro 400S,ID-11 (stock),10.5,630,20C
Rollei Retro 400S,ID-11 (stock),10.5,630,20C
Rollei RPX 100,ID-11 (stock),9,540,20C
Rollei RPX 400,ID-11 (stock),8,480,20C
SFX 200,ID-11 (stock),10,600,20C
SHD 100,ID-11 (stock),6,360,20C
SHD 400,ID-11 (stock),8.5,510,20C
Surveillance 400 P4,ID-11 (stock),8.5,510,20C
Svema 400,ID-11 (stock),10,600,20C
TMax P3200,ID-11 (stock),11,660,24C
TMax P3200,ID-11 (stock),14,840,20C
TMax P3200,ID-11 (stock),15,900,20C
Tri-X 400,ID-11 (stock),6.75,405,20C
Tri-X 400,ID-11 (stock),8,480,20C
Ultrafine Xtreme 100,ID-11 (stock),9,540,20C
Ultrafine Xtreme 400,ID-11 (stock),9.5,570,20C
XP2,ID-11 (stock),14,840,22C
TMax 400,ID-62 (1+12.5),11,660,20C
Polypan F,ID-68 (1+3),18.5,1110,20C
Adox CHS 50,ID-68 (stock),6,360,20C
Efke 50,ID-68 (stock),6,360,20C
HP5+,ID-68 (stock),6.5,390,20C
Adox CHM 125,Ilfosol 3 (1+14),5,300,24C
Adox CHM 400,Ilfosol 3 (1+14),11,660,20C
APX 100,Ilfosol 3 (1+14),7,420,24C
APX 400,Ilfosol 3 (1+14),12,720,24C
Arista EDU Ultra 100,Ilfosol 3 (1+14),6,360,20C
Arista II 100,Ilfosol 3 (1+14),7,420,24C
Arista II 400,Ilfosol 3 (1+14),12,720,24C
Arista Premium 400,Ilfosol 3 (1+14),12,720,20C
Delta 100 Pro,Ilfosol 3 (1+14),7.5,450,20C
Delta 3200 Pro,Ilfosol 3 (1+14),17,1020,20C
Delta 400 Pro,Ilfosol 3 (1+14),12,720,20C
Efke 100,Ilfosol 3 (1+14),8,480,20C
Efke 25,Ilfosol 3 (1+14),6,360,20C
Fomapan 100,Ilfosol 3 (1+14),6,360,20C
Fomapan 200,Ilfosol 3 (1+14),6,360,20C
FP4+,Ilfosol 3 (1+14),5,300,24C
FP4+,Ilfosol 3 (1+14),7.5,450,20C
HP5+,Ilfosol 3 (1+14),5.5,330,25.5C
HP5+,Ilfosol 3 (1+14),11,660,20C
Kentmere 100,Ilfosol 3 (1+14),7.5,450,20C
Kentmere 400,Ilfosol 3 (1+14),11,660,20C
Legacy Pro 400,Ilfosol 3 (1+14),9.5,570,20C
Neopan 1600,Ilfosol 3 (1+14),10,600,20C
Neopan 400,Ilfosol 3 (1+14),9.5,570,20C
Pan F+,Ilfosol 3 (1+14),4.5,270,20C
Polypan F,Ilfosol 3 (1+14),6.5,390,20C
Pro Max 100,Ilfosol 3 (1+14),7,420,20C
Rollei Retro 100,Ilfosol 3 (1+14),7,420,24C
Rollei Retro 400,Ilfosol 3 (1+14),12,720,24C
Rollei Retro 400S,Ilfosol 3 (1+14),15,900,20C
Rollei Retro 400S,Ilfosol 3 (1+14),15,900,20C
Rollei RPX 100,Ilfosol 3 (1+14),7.5,450,20C
SFX 200,Ilfosol 3 (1+14),9,540,20C
SHD 100,Ilfosol 3 (1+14),7.5,450,20C
TMax 400,Ilfosol 3 (1+14),10,600,20C
TMax P3200,Ilfosol 3 (1+14),15,900,20C
Tri-X 400,Ilfosol 3 (1+14),12,720,20C
Ultrafine Xtreme 100,Ilfosol 3 (1+14),7.5,450,20C
Ultrafine Xtreme 400,Ilfosol 3 (1+14),11,660,20C
Adox CHM 125,Ilfosol 3 (1+9),4,240,24C
Adox CHM 400,Ilfosol 3 (1+9),6.5,390,20C
Adox CHS 100,Ilfosol 3 (1+9),5.5,330,20C
APX 100,Ilfosol 3 (1+9),5,300,24C
APX 400,Ilfosol 3 (1+9),10.5,630,24C
Arista EDU Ultra 100,Ilfosol 3 (1+9),5,300,20C
Arista II 100,Ilfosol 3 (1+9),5,300,24C
Arista Premium 400,Ilfosol 3 (1+9),7.5,450,20C
Delta 100 Pro,Ilfosol 3 (1+9),5,300,20C
Delta 3200 Pro,Ilfosol 3 (1+9),11,660,20C
Delta 400 Pro,Ilfosol 3 (1+9),7,420,20C
Efke 100,Ilfosol 3 (1+9),5.5,330,20C
Fomapan 100,Ilfosol 3 (1+9),5,300,20C
Fomapan 400,Ilfosol 3 (1+9),8.5,510,20C
FP4+,Ilfosol 3 (1+9),4,240,24C
HP5+,Ilfosol 3 (1+9),6.5,390,20C
Ilford Pan 100,Ilfosol 3 (1+9),5,300,20C
Ilford Pan 400,Ilfosol 3 (1+9),6.5,390,20C
Kentmere 100,Ilfosol 3 (1+9),5,300,20C
Kentmere 400,Ilfosol 3 (1+9),4.5,270,20C
Lady Grey,Ilfosol 3 (1+9),6.5,390,20C
Legacy Pro 400,Ilfosol 3 (1+9),6.5,390,20C
Neopan 1600,Ilfosol 3 (1+9),7.5,450,20C
Neopan 400,Ilfosol 3 (1+9),6.5,390,20C
Orca 110,Ilfosol 3 (1+9),5,300,20C
Polypan F (ISO 100),Ilfosol 3 (1+9),8,480,20C
Rollei Retro 100,Ilfosol 3 (1+9),5,300,24C
Rollei Retro 80S,Ilfosol 3 (1+9),5,300,20C
Rollei RPX 100,Ilfosol 3 (1+9),5,300,20C
Rollei RPX 400,Ilfosol 3 (1+9),12,720,20C
SFX 200,Ilfosol 3 (1+9),6,360,20C
SHD 100,Ilfosol 3 (1+9),6,360,20C
TMax 400,Ilfosol 3 (1+9),6,360,20C
TMax P3200,Ilfosol 3 (1+9),10,600,20C
Tri-X 400,Ilfosol 3 (1+9),7.5,450,20C
Ultrafine Xtreme 100,Ilfosol 3 (1+9),5,300,20C
Ultrafine Xtreme 400,Ilfosol 3 (1+9),4.5,270,20C
XP2,Ilfosol 3 (1+9),21,1260,20C
Adox CHM 125,Ilfosol S (1+14),9.5,570,20C
Adox CHM 400,Ilfosol S (1+14),9.5,570,20C
APX 100,Ilfosol S (1+14),11,660,20C
Arista EDU Ultra 100,Ilfosol S (1+14),7.5,450,20C
Arista EDU Ultra 100,Ilfosol S (1+14),9,540,21C
Arista EDU Ultra 200,Ilfosol S (1+14),5.5,330,20C
Arista EDU Ultra 400,Ilfosol S (1+14),11.5,690,20C
Arista II 100,Ilfosol S (1+14),11,660,20C
Arista Premium 100,Ilfosol S (1+14),12.5,750,20C
Delta 100 Pro,Ilfosol S (1+14),10,600,20C
Delta 400 Pro,Ilfosol S (1+14),13,780,20C
Fomapan 100,Ilfosol S (1+14),7.5,450,20C
Fomapan 100,Ilfosol S (1+14),9,540,21C
Fomapan 200,Ilfosol S (1+14),5.5,330,20C
Fomapan 400,Ilfosol S (1+14),11.5,690,20C
FP4+,Ilfosol S (1+14),9.5,570,20C
HP5+,Ilfosol S (1+14),9.5,570,20C
Ilford Pan 100,Ilfosol S (1+14),9,540,20C
Ilford Pan 400,Ilfosol S (1+14),9,540,20C
Kentmere 100,Ilfosol S (1+14),10,600,20C
Kentmere 400,Ilfosol S (1+14),12,720,20C
Legacy Pro 100,Ilfosol S (1+14),11,660,20C
Legacy Pro 400,Ilfosol S (1+14),10,600,20C
Neopan 100 Acros,Ilfosol S (1+14),7,420,25C
Neopan 100 Acros,Ilfosol S (1+14),11,660,20C
Neopan 400,Ilfosol S (1+14),10,600,20C
Pan F+,Ilfosol S (1+14),6,360,20C
Rollei Retro 100,Ilfosol S (1+14),11,660,20C
SFX 200,Ilfosol S (1+14),13,780,20C
TMax 100,Ilfosol S (1+14),16,960,20C
TMax 400,Ilfosol S (1+14),14,840,20C
Ultrafine Xtreme 100,Ilfosol S (1+14),10,600,20C
Ultrafine Xtreme 400,Ilfosol S (1+14),12,720,20C
Adox CHM 125,Ilfosol S (1+9),6.5,390,20C
Adox CHM 400,Ilfosol S (1+9),7,420,20C
Adox CHS 100,Ilfosol S (1+9),4,240,20C
Adox Pan 25,Ilfosol S (1+9),3.5,210,24C
APX 100,Ilfosol S (1+9),7,420,20C
APX 400,Ilfosol S (1+9),12.5,750,20C
Arista EDU Ultra 100,Ilfosol S (1+9),6.5,390,20C
Arista EDU Ultra 200,Ilfosol S (1+9),3.5,210,20C
Arista EDU Ultra 400,Ilfosol S (1+9),6,360,20C
Arista EDU Ultra 400,Ilfosol S (1+9),8.5,510,19C
Arista II 100,Ilfosol S (1+9),7,420,20C
Arista II 400,Ilfosol S (1+9),12.5,750,20C
Arista Premium 100,Ilfosol S (1+9),7,420,20C
Arista Premium 400,Ilfosol S (1+9),10,600,20C
BPF/BRF 400,Ilfosol S (1+9),8.5,510,20C
Delta 100 Pro,Ilfosol S (1+9),6,360,20C
Delta 3200 Pro,Ilfosol S (1+9),13,780,20C
Delta 400 Pro,Ilfosol S (1+9),9,540,20C
Efke 100,Ilfosol S (1+9),4,240,20C
Fomapan 100,Ilfosol S (1+9),6.5,390,20C
Fomapan 200,Ilfosol S (1+9),3.5,210,20C
Fomapan 400,Ilfosol S (1+9),6,360,20C
Fomapan 400,Ilfosol S (1+9),8.5,510,19C
Fortepan 100,Ilfosol S (1+9),6,360,18C
FP4+,Ilfosol S (1+9),6.5,390,20C
HP5+,Ilfosol S (1+9),7,420,20C
Ilford Pan 100,Ilfosol S (1+9),6,360,20C
Ilford Pan 400,Ilfosol S (1+9),7,420,20C
Kentmere 100,Ilfosol S (1+9),7,420,20C
Kentmere 400,Ilfosol S (1+9),9,540,20C
Legacy Pro 400,Ilfosol S (1+9),6.5,390,20C
Maco CUBE400c,Ilfosol S (1+9),10,600,20C
Maco UP100p/PO100c,Ilfosol S (1+9),5,300,20C
Maco UP25P,Ilfosol S (1+9),5,300,20C
Maco UP400p,Ilfosol S (1+9),7,420,20C
Maco UP64c,Ilfosol S (1+9),5,300,20C
Neopan 100 Acros,Ilfosol S (1+9),6.5,390,20C
Neopan 100ss,Ilfosol S (1+9),5,300,20C
Neopan 1600,Ilfosol S (1+9),9,540,18C
Neopan 400,Ilfosol S (1+9),6.5,390,20C
Pan F+,Ilfosol S (1+9),4,240,20C
Rollei Pan 25,Ilfosol S (1+9),3.5,210,24C
Rollei Retro 100,Ilfosol S (1+9),7,420,20C
Rollei Retro 400,Ilfosol S (1+9),12.5,750,20C
Rollei Retro 400S,Ilfosol S (1+9),12,720,20C
Rollei Retro 400S,Ilfosol S (1+9),12,720,20C
Rollei RPX 100,Ilfosol S (1+9),7.5,450,20C
Rollei RPX 400,Ilfosol S (1+9),8,480,20C
SFX 200,Ilfosol S (1+9),9.5,570,20C
SHD 400,Ilfosol S (1+9),6.5,390,20C
Svema 200 Reporter,Ilfosol S (1+9),8.5,510,20C
TMax 100,Ilfosol S (1+9),8.5,510,20C
TMax 400,Ilfosol S (1+9),7.5,450,20C
TMax P3200,Ilfosol S (1+9),17.5,1050,20C
Tri-X 400,Ilfosol S (1+9),10,600,20C
Ultrafine Xtreme 100,Ilfosol S (1+9),7,420,20C
Ultrafine Xtreme 400,Ilfosol S (1+9),9,540,20C
